Date,Adj Close,Volume,Open,High,Low
2/13/2023,124.15,428142,122.58,124.15,122.58
2/10/2023,122.37,937230,121.72,122.48,121.51
2/9/2023,122.18,510308,124.38,124.5,121.8
2/8/2023,123.42,506648,124.47,124.74,123.22
2/7/2023,125.16,608887,123.44,125.56,122.94
2/6/2023,123.65,472804,123.79,124.23,123.25
2/3/2023,124.75,965445,124.65,126.1,124.43
2/2/2023,126.2,813966,125.09,126.749,125.09
2/1/2023,123.58,646816,121.61,124.44,120.99
1/31/2023,122.11,765641,120.38,122.11,120.37
1/30/2023,120.11,615284,121.08,121.6357,120.08
1/27/2023,121.75,889508,121.26,122.5,121.11
1/26/2023,121.46,1065459,120.86,121.51,120.09
1/25/2023,120.17,616903,119.09,120.3,118.352
1/24/2023,120.31,492694,119.91,120.519,119.48
1/23/2023,120.39,1017239,119.07,120.9,118.87
1/20/2023,118.81,487778,117.06,118.9,116.45
1/19/2023,116.47,824909,116.78,117.31,116.24
1/18/2023,117.48,1460208,119.4,120,117.42
1/17/2023,119.14,1410780,119.24,119.96,118.87
1/13/2023,119.39,684413,117.94,119.57,117.94
1/12/2023,119.13,1750187,118.95,119.47,117.67
1/11/2023,118.57,2110377,117.38,118.572,117.21
1/10/2023,116.89,691457,115.87,116.89,115.55
1/9/2023,116.05,925398,116.56,117.85,116.03
1/6/2023,116.14,531999,114.29,116.4487,113.66
1/5/2023,113.23,857648,113.895,114.03,113.03
1/4/2023,114.56,1521825,114.08,115.09,113.5
1/3/2023,113.64,1781883,115.12,115.38,112.82
12/30/2022,113.96,1086249,113.8,114.09,112.93
12/29/2022,114.53,806568,113.33,114.89,113.27
12/28/2022,112.56,835252,114.1,114.63,112.55
12/27/2022,114.08,786691,114.47,114.69,113.71
12/23/2022,114.44,799657,113.5,114.485,113.01
12/22/2022,113.77,1355810,114.43,114.5,112.07
12/21/2022,115.55,784170,114.61,115.8201,114.42
12/20/2022,113.52,1173814,112.97,113.98,112.65
12/19/2022,113.34,939601,114.81,114.81,112.8901
12/16/2022,114.57,651937,115.07,115.42,113.8938
12/15/2022,115.92,742374,117.45,117.62,115.32
12/14/2022,119,792460,119.4,120.66,117.94
12/13/2022,119.48,1313714,121.69,122.16,118.68
12/12/2022,118.93,1345024,117.09,118.94,117.09
12/9/2022,116.98,741689,117.77,118.29,116.96
12/8/2022,118.08,585819,117.79,118.46,117.265
12/7/2022,117.09,640805,116.9,117.88,116.8
12/6/2022,117.24,571502,118.98,119,116.6
12/5/2022,119.18,834619,120.66,120.66,118.68
12/2/2022,121.17,816350,119.53,121.48,119.44
12/1/2022,121.21,1570144,121.44,121.91,120.41
11/30/2022,121.24,952674,117.59,121.24,117.0201
11/29/2022,117.52,568995,117.6,117.996,116.88
11/28/2022,117.59,502020,118.04,118.82,117.2897
11/25/2022,119.21,260789,119.04,119.38,119.04
11/23/2022,119.43,628670,118.47,119.66,118.47
11/22/2022,118.67,717177,117.09,118.73,116.925
11/21/2022,116.76,3035200,116.63,117.1,116.27
11/18/2022,117.4,1962310,117.77,118.08,116.41
11/17/2022,116.96,678502,115.56,117.05,115.45
11/16/2022,117.17,799760,117.38,117.96,116.98
11/15/2022,118.85,1151392,119.64,119.91,117.65
11/14/2022,117.53,1107185,118.23,119.16,117.52
11/11/2022,118.5,1060611,116.69,118.84,116.69
11/10/2022,116.83,1682138,113.63,116.99,113.63
11/9/2022,109.75,797621,111.31,111.86,109.62
11/8/2022,112.07,894246,111.9,113.22,110.809
11/7/2022,111.41,852100,110.56,111.63,110.05
11/4/2022,110.14,1361066,110.03,110.92,108.32
11/3/2022,108.38,1570038,108.12,109.3,107.46
11/2/2022,109.38,1541275,112.11,113.48,109.35
11/1/2022,112.52,1347183,113.45,113.86,111.92
10/31/2022,112.56,1072856,112.88,113.2,112.33
10/28/2022,113.62,880414,110.95,113.74,110.95
10/27/2022,110.99,1085938,112.07,112.56,110.88
10/26/2022,111.96,1232621,111.46,113.76,111.46
10/25/2022,112.44,991855,109.93,112.53,109.93
10/24/2022,110.07,1037789,109.14,110.49,108.35
10/21/2022,108.74,1342412,105.86,108.87,105.67
10/20/2022,106.05,1419411,106.94,108.27,105.81
10/19/2022,106.89,1310039,107.2,107.91,106
10/18/2022,107.77,1505525,108.9,108.9362,106.72
10/17/2022,106.55,1475868,105.49,106.9,105.49
10/14/2022,103.82,2319532,107.18,107.66,103.68
10/13/2022,106.49,1763776,102,107.0411,101.6
10/12/2022,104.3,1120849,104.6,105.3,104.25
10/11/2022,104.71,1414654,104.63,106.17,104.0097
10/10/2022,105.32,1043010,106.44,106.44,104.46
10/7/2022,105.94,1094220,107.725,107.725,105.4
10/6/2022,109,1310600,109.39,110.69,108.87
10/5/2022,109.94,1252647,108.75,110.69,108.04
10/4/2022,109.92,1537747,108.22,109.96,108.22
10/3/2022,106.83,1925518,105.06,107.41,104.72
9/30/2022,103.94,2155670,105.14,106.32,103.89
9/29/2022,105.72,1378672,106.78,107.05,104.85
9/28/2022,107.94,2341634,106.045,108.42,105.59
9/27/2022,105.43,2636622,106.61,107.48,104.75
9/26/2022,105.58,2608148,106.41,107.37,105.28
9/23/2022,107.29,1691528,107.68,107.8,106
9/22/2022,108.88,1167271,109.7,109.92,108.68
9/21/2022,109.98,1002405,112.04,113.52,109.95
9/20/2022,111.76,793438,112.35,112.35,110.8899
9/19/2022,113.36,683629,111.62,113.39,111.61
9/16/2022,112.6,994013,112.01,112.85,111.63
9/15/2022,113.46,1089479,114.62,115.22,113.01
9/14/2022,115.08,1042244,115.31,115.66,114.1054
9/13/2022,114.95,986929,117.56,117.9489,114.5999
9/12/2022,120.42,1071211,120.03,121.0496,119.94
9/9/2022,119.69,539247,118.37,120.01,118.37
9/8/2022,117.64,1194848,115.79,117.69,115.6214
9/7/2022,116.75,1389793,114.55,116.98,114.47
9/6/2022,114.71,1223957,114.94,115.75,113.9
9/2/2022,114.82,1432482,117.24,117.56,114.26
9/1/2022,115.99,1443814,114.82,116.11,114.03
8/31/2022,115.75,1447584,117.14,117.64,115.75
8/30/2022,116.72,847334,118.24,118.43,116.03
8/29/2022,117.92,6389896,118.02,119,117.79
8/26/2022,119.07,854515,123.47,123.6823,119.02
