Date,Adj Close,Volume,Open,High,Low
6/5/2024,71053.7,N/A,70838.6,71237.8,70910.1
6/4/2024,70873.9,N/A,69136.7,71224.5,70433.2
6/3/2024,69154.6,N/A,68408.1,69361.6,68707.9
6/2/2024,68441.3,N/A,67712.6,68778.1,67616.8
6/1/2024,67796.6,N/A,67715,67893.3,67641.1
5/31/2024,67715.5,N/A,68535.6,67746.5,67449.6
5/30/2024,68611.5,N/A,68093.5,68705.8,68292.7
5/29/2024,68144.4,N/A,68670.2,68183,67462.6
5/28/2024,67796,N/A,68392.8,69560.7,67496.1
5/27/2024,67914.3,N/A,68872.3,69560.7,67795.6
5/26/2024,68839.7,N/A,69073.2,69283.6,68480.4
5/25/2024,69124.7,N/A,68754.3,69310.6,68849.1
5/24/2024,68759.5,N/A,67876.9,68889.9,68516.1
5/23/2024,67910.7,N/A,69436.6,68002,67635.1
5/22/2024,69337,N/A,69952.2,69594.4,69166.3
5/21/2024,69917.4,N/A,71272.9,70343.9,69829.5
5/20/2024,71369.6,N/A,66676,71872,70754.4
5/19/2024,66680.9,N/A,67169.1,66755.5,66076.5
5/18/2024,67151.9,N/A,66951.7,67284.6,66843.6
5/17/2024,66930.2,N/A,65595.8,67048.7,66752.3
5/16/2024,65646.9,N/A,65984.6,65834.2,65121.7
5/15/2024,66032.2,N/A,61945.6,66643.9,65817
5/14/2024,61915.9,N/A,62479.7,62018,61357.5
5/13/2024,62403.7,N/A,61172.3,63102.6,62386.1
5/12/2024,61071.9,N/A,60929.7,61790,60779
5/11/2024,60905.6,N/A,60723.8,61101.1,60806.6
5/10/2024,60745.9,N/A,62916.1,61076.9,60673.4
5/9/2024,62864.3,N/A,61678.5,63090.7,62669.2
5/8/2024,61717.8,N/A,62895.6,61773.6,61152
5/7/2024,62945.3,N/A,63239.5,62950,62166.2
5/6/2024,63238.4,N/A,63875.3,63955.5,62918.3
5/5/2024,63816.5,N/A,63238,64459.5,63722
5/4/2024,63203.2,N/A,62710.5,64143.8,62923.9
5/3/2024,62703.2,N/A,59727.3,63515.4,62599.1
5/2/2024,57921.5,N/A,57131.4,58560.2,56989.8
5/1/2024,57526.5,N/A,60241.3,58560.2,56989.8
4/30/2024,60222.8,N/A,63646.4,60827.5,59590.2
4/29/2024,63650.4,N/A,62249.1,64700.2,63142.8
4/28/2024,62655,N/A,64016.8,63331.8,62469.7
4/27/2024,64057.3,N/A,63081.4,64346.1,63457.9
4/26/2024,63127.6,N/A,64370.4,63916.7,62507.7
4/25/2024,64366.3,N/A,64281,64635,63927.7
4/24/2024,64341.2,N/A,66597.6,64728.3,63901.7
4/23/2024,66615.3,N/A,66450,66882.6,66396.6
4/22/2024,66515.8,N/A,65711.6,67180,66499.9
4/21/2024,66003.1,N/A,65190.7,66018.1,64527.5
4/20/2024,64674.8,N/A,64377,65375.6,63131.7
4/19/2024,63899.8,N/A,61787.5,64139.3,63131.7
4/18/2024,61830.2,N/A,61657,63480.5,59693.3
4/17/2024,61995.9,N/A,63844.6,62171.5,60970.8
